Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
48984,4563.83,-1.293559,-0.801787,-0.326454,0.981781,-0.078515,-1.001747,-0.896437,-0.208972,-0.942416,0.523355,0.568102,-0.348157,2.312863,-0.764621,0.840151,-0.187406,-0.177756,0.442982,-0.587963,1.895238,0.1571,-1.440261,-0.61792,0.414889,-0.101926,0.786748,-1.101757,-0.817607,0
40774,1241.88,0.234138,-2.430192,-0.753184,-1.645924,-0.645581,-0.477515,-0.710398,-1.220785,1.665251,0.212618,-0.396384,-0.669561,-0.001508,0.476174,-0.037779,-0.614133,0.814395,0.277139,0.464121,-1.37119,-0.342151,1.680514,0.728301,1.012934,1.742993,-2.028946,-0.779512,-1.85016,0
2568,2888.58,-0.146999,0.978924,-0.323431,1.089009,0.092357,0.373021,-0.064037,-1.977081,2.001018,-1.318642,-1.095423,-0.156305,-0.419753,0.116367,-1.424101,-0.271521,-1.71633,-3.036178,1.036828,1.791537,-0.917385,-0.706548,-0.803036,-1.349689,-1.825973,1.240018,0.602359,1.921889,0
120151,828.4,-0.364467,-1.006513,1.447035,-0.698788,-0.600287,0.064061,-1.683153,-0.064865,0.898905,-1.176614,-0.800273,0.633206,-0.711667,-0.652058,-0.416496,0.847408,0.278353,-1.671924,0.832191,1.747283,-0.771738,0.08309,0.586403,-1.125523,-0.971506,1.301019,-0.642017,-0.82849,0
133767,170.36,-0.828463,-0.028709,1.466456,0.206862,1.374307,-0.438217,-0.878907,-1.993191,-1.507286,-1.537319,-0.75779,1.385346,0.659854,-0.938435,-0.157449,0.085258,-0.304674,0.705941,1.407345,0.731962,0.725718,1.002602,1.613693,3.413526,-0.052807,-0.747001,0.036038,-0.768669,0
124375,1558.05,0.90934,-0.153738,1.270416,-0.553575,-0.626644,1.495507,-1.385582,-0.199305,-0.486897,0.431532,-1.410848,-0.284425,-1.413054,0.349279,-1.233922,-0.201863,-0.149435,1.420394,-0.273215,-1.346745,-0.381435,-0.355664,1.338763,-0.211153,2.261351,-0.727742,0.00109,0.198396,0
136330,3902.7,1.729891,1.487727,-0.462257,0.572918,0.791979,-2.010633,0.400482,1.402623,0.827461,1.019869,-0.063069,0.005785,-0.549756,-1.918081,-0.636922,0.65069,0.10383,-0.0827,0.709056,-0.216582,-1.228055,-0.243617,-0.385102,-1.643353,0.077678,-0.517679,0.45896,-1.034415,0
39504,1388.66,0.300192,0.085281,0.907618,1.024948,-1.655386,0.306136,-0.029675,-1.15347,-0.045829,0.465268,1.828147,0.463256,-0.052582,-0.2606,0.917855,0.071594,0.387632,0.809232,0.092807,0.792566,0.064679,1.44652,1.573733,-1.008559,-0.759799,0.331744,-0.66026,0.915741,0
164231,1101.27,0.322491,0.808893,0.112362,0.64701,-0.16181,-0.142759,-0.462548,-1.286107,0.90222,1.949902,-1.099191,-1.235778,-2.257837,0.135088,2.489628,0.950232,-1.452089,0.10916,0.25324,-1.325806,-0.686242,1.096625,-0.224755,-0.527434,0.017776,-0.303456,-3.308229,0.25461,0
13986,1064.19,-0.682331,0.546464,0.04559,-0.003981,0.012311,-0.970181,-1.063277,0.636934,1.247815,-0.441904,1.797347,-0.152651,-0.097436,1.737672,0.302662,-0.680013,-0.980457,0.036407,0.253289,0.676232,0.646072,0.700631,2.288475,0.004987,-0.675823,0.389115,-0.616504,-0.271235,0
61858,2576.35,-1.196097,1.359411,-0.077361,-0.475855,-0.194291,0.364454,-0.447096,-2.805741,1.907196,-0.323669,0.208117,-0.50553,1.720497,0.010481,-1.354871,0.27207,-0.256261,-0.143179,0.53891,0.107989,1.506942,-0.145966,0.032421,1.19257,0.946317,-1.30229,-0.92408,-0.499676,0
129312,4877.73,-0.039739,-0.239124,1.758418,-0.069302,-0.396318,-0.219748,-0.564692,0.381808,-0.654865,0.106562,-0.092897,0.951933,0.431955,-0.301191,-0.217658,0.887572,-1.778661,0.080722,-0.033424,-0.568996,-1.937448,-0.076409,0.66283,1.633886,0.861344,-1.071756,-2.100664,-1.200458,0
12666,2295.49,-0.97375,1.869615,1.365839,0.655971,-0.667515,1.247073,1.634667,1.468509,0.081285,-0.229498,-0.32196,1.751825,-0.658046,0.284561,0.12203,1.55337,0.137249,0.388406,-1.420441,-1.119215,-0.706941,-1.072304,0.632437,-0.824474,1.61025,-0.875597,-0.553318,0.313331,0
38660,2786.97,-1.77261,-1.985662,0.744896,0.690266,0.754541,0.868065,0.99702,-0.872485,-0.440763,0.498711,-0.806144,-0.777063,-0.477875,-0.716541,0.786344,-1.093651,0.832718,-0.401715,0.154215,1.45905,0.138516,-0.284134,-1.09392,-0.567976,-1.642153,-0.816845,-0.684586,0.136198,0
134633,4303.3,0.803446,0.857473,-0.170301,0.550827,0.999458,1.906131,-0.690708,-1.04424,-2.000782,-0.639621,0.291853,1.27999,0.337145,-0.218936,0.809992,-0.173722,1.392143,1.2467,0.361761,0.776776,-0.076453,0.067382,1.376266,0.148507,-1.805066,0.427377,-0.027437,-0.64601,0
26854,2675.81,0.852167,-0.86662,0.039561,-1.282578,-0.082161,-0.483318,0.165195,0.590023,0.701588,-1.394724,0.521979,-1.458372,-0.510747,0.029302,1.364253,-1.31593,0.09642,-1.000205,-0.041867,-0.164945,1.251851,-0.033591,0.219544,-0.726035,-0.232918,0.245757,0.524356,0.524088,0
64505,923.13,-0.858839,-0.49275,0.530567,-0.023022,-1.096638,1.396554,0.944209,-1.170744,0.563442,-1.789341,-2.425143,0.200674,0.46856,0.629512,-0.001551,-0.969801,1.886385,1.701145,0.435484,0.034824,-0.019301,0.2961,-0.555899,1.192829,0.815818,0.658347,1.87456,1.580529,0
104488,1498.68,0.243964,0.569414,-0.521609,-0.633429,1.793949,-1.165855,-0.691014,0.810819,-0.546826,0.480513,2.543038,0.259997,-0.538975,-0.673,0.017679,0.018516,-0.035044,-0.215492,-0.12348,-0.267828,0.204349,1.111474,-0.751294,2.466716,1.024635,1.081653,0.093177,0.014699,0
22662,1550.37,1.001952,0.561402,0.938316,0.664929,-0.879797,-0.110636,-1.417111,-1.08931,-1.598055,-0.525911,-1.810986,-1.483914,-1.024293,-0.005724,-1.887937,-2.026969,-1.256788,-0.052034,-0.271143,-1.807719,0.43083,-1.511366,-0.602693,0.021334,0.24007,0.394362,0.030114,-0.247237,0
8392,1987.19,0.205027,0.606428,-0.921245,-0.764972,-1.459422,-0.465247,-1.796859,1.768402,-0.384123,-1.169541,-0.522329,-0.828427,1.180795,-1.791016,-1.012779,0.419338,-0.055954,-0.627667,1.391087,1.288489,-0.680843,-0.633248,-0.076952,0.328428,0.814041,-1.782244,1.997882,-0.960635,0
30535,2134.52,-1.193155,-1.386158,0.391844,0.452054,-2.012622,0.602445,1.272267,0.662306,0.731127,-0.619059,-2.558288,-0.925721,0.70904,0.516681,-1.362252,0.557172,-0.205673,0.409422,2.25704,0.218843,0.515197,1.144444,-1.067204,-0.585962,1.514986,-0.417853,-1.269033,-0.159096,0
113569,3999.11,-0.232893,1.44903,-2.289716,-0.282188,0.099452,0.578276,-0.191062,0.038044,1.337333,1.952532,-0.267909,-1.311399,-1.888429,-0.23044,-0.840642,-0.076413,0.516158,-0.37666,0.879611,0.954381,0.405575,2.466206,-0.816385,0.335746,-0.787764,-0.282911,-1.203033,-0.419399,0
52256,1747.59,1.326809,-0.900647,-0.550619,-1.879096,-0.217416,-0.90062,0.291325,1.710755,-0.712579,-1.110893,-0.461464,-2.666218,-0.336858,1.884317,-1.151872,-0.840396,0.270626,-0.475425,-0.574567,-0.45423,0.103194,-1.073721,-1.728156,-1.060177,1.467103,0.25786,0.602275,-1.046537,0
89135,2341.69,0.247027,-0.767287,2.077677,0.930959,1.030957,0.658192,-0.574237,1.031544,1.107696,0.727192,-0.511693,-0.207249,1.042939,0.351335,-1.084193,-0.243917,0.199274,0.612971,0.225002,0.092138,-1.917764,-0.625372,-0.809288,-0.949113,1.497574,-0.943548,1.315432,0.451245,0
127478,3125.25,0.539132,0.637897,1.036191,-0.025287,0.611085,-0.380489,-1.267899,0.368617,0.622471,0.421094,0.304334,-0.086774,-0.166141,-0.866992,1.089278,2.116628,0.96691,1.161178,0.15005,0.319924,-0.761003,-1.308636,1.364376,-1.816944,-0.551962,1.479983,1.432035,0.273398,0
35222,1889.25,0.341629,-0.286721,1.535468,1.275977,0.290201,-0.816797,-1.081301,-1.86322,0.413234,1.341433,-0.243812,-0.094625,-0.580549,-1.093686,-1.923593,-0.520375,-0.429958,-1.042106,0.670721,1.031158,0.185724,-2.036544,1.201266,0.815922,-0.949151,-0.401346,-1.804562,0.076396,0
77373,4182.99,-0.855511,0.308261,-0.667308,-1.665309,-0.271367,-0.011781,-1.341035,-0.701494,-1.293552,-0.123093,0.538419,0.765706,-0.252544,0.6617,-0.198351,-0.787864,0.538725,0.825578,0.188157,1.792996,-0.095122,0.274482,0.27006,1.388809,0.757843,-0.330785,-1.775597,-0.362212,0
123684,2937.68,-0.620845,-2.156601,0.103773,-0.291521,1.109977,-1.476844,0.849994,1.08541,-1.250095,-1.560344,-1.237331,-1.937831,0.110917,1.796431,0.864157,-2.312134,0.280867,1.247892,0.615047,-0.348751,0.748984,0.594244,2.106314,1.030641,1.990661,-0.195571,-0.11711,0.921438,0
10965,1470.93,0.338865,0.284324,1.281992,-0.216404,1.86739,0.931306,1.492561,-1.300126,-0.830786,0.992545,0.077383,-0.38105,-0.179636,1.490164,-0.301493,1.043882,0.113945,-1.764993,1.788387,-0.347617,0.756975,-0.299629,1.214839,0.093907,-0.844462,-0.515486,0.708964,-1.750304,0
24538,3570.58,0.816872,0.217832,0.633095,0.270206,1.008979,-0.055621,0.037244,-0.765723,-0.326388,-0.249822,-0.631681,2.559978,-0.082677,-1.212691,1.327108,-1.240208,-0.065705,-0.846074,-1.843338,-0.245709,0.344591,-0.290555,0.434705,-0.313327,1.920323,-1.735224,-0.381341,-1.703106,0
108066,2638.71,1.099905,-0.509859,0.508566,-1.325187,-0.463532,-0.033746,-1.517799,-1.022098,1.800746,1.274463,-0.370339,0.886756,-0.14994,0.203294,-0.599571,0.088218,-1.271281,1.223832,-0.50627,-0.596301,0.757128,-0.111108,0.543504,-0.092737,-0.960475,1.241084,-1.177131,0.225482,0
113252,2672.75,-0.858106,-2.074076,1.630582,0.544038,0.781566,-0.087167,0.496584,0.402357,-0.662235,0.815969,0.270349,0.892464,-0.973618,1.12702,1.750743,2.106679,-0.253913,0.373156,0.959415,2.646463,0.500094,-0.568615,0.088792,-1.019306,-0.219958,-0.634713,-1.273282,1.264383,0
139182,2405.96,0.433121,-0.212808,-1.040455,1.911662,-0.40209,1.64685,1.264985,0.963612,0.771251,0.99587,-0.504306,-1.016594,-1.02516,-1.34116,-1.568617,0.369316,-0.189794,1.709291,-0.044212,-1.681589,-0.5263,-0.04358,-1.259357,0.940914,-1.129457,0.629836,1.036146,0.120521,0
158338,2485.56,1.187044,-0.037374,-0.184238,0.474537,-1.105067,1.518878,0.971667,0.964599,-0.464763,2.368482,-0.105166,-0.195904,-1.089956,1.037367,1.328976,0.358188,-0.722725,-0.17731,0.592772,2.686398,-0.005826,1.386893,-0.266507,1.048411,0.43075,-0.425371,1.066551,0.127099,0
98806,3827.02,-0.987082,-0.367229,-1.754086,0.092872,-0.899039,1.350761,-0.029131,-0.852819,0.472707,0.281998,-1.154245,-2.299861,0.0915,-0.702788,-0.894238,-0.32579,-1.357885,-0.526031,-0.189801,0.638672,-1.098857,-0.82738,-2.594594,-1.062465,0.135655,-0.629128,0.630586,-1.047212,0
137982,515.8,1.486747,-1.836174,-1.095106,-1.377457,-0.358178,-0.085042,-0.234482,0.388659,-0.062981,1.442855,1.095512,0.585482,0.582766,-0.215473,1.444898,0.313811,-0.556525,1.361363,1.560169,-0.082577,1.493394,-0.283042,-1.094379,-0.934313,0.049671,-1.24496,-0.050121,-2.144474,0
110989,1672.48,1.638941,1.594734,1.074185,-0.774246,0.10396,-1.115625,-0.037166,-0.899883,0.177023,-0.404846,0.728444,1.400299,-0.941303,0.276632,-0.468071,0.075678,-0.473425,-0.835614,1.161275,-0.837632,-1.254467,-0.127644,1.387988,-1.325817,-0.627683,-1.781494,-0.867718,-0.974634,0
90982,378.44,2.625086,-0.638862,-0.917349,-0.055845,2.060581,-0.015979,1.225249,-0.210548,0.369615,0.540711,0.099984,-1.449798,-1.50012,1.068316,1.104591,0.540328,-1.340312,-0.244064,0.298694,-0.040466,-2.084112,-0.567503,0.077422,-0.254547,-0.427264,-0.445335,-1.908151,0.644281,0
121626,3766.48,0.230933,-0.222205,0.735524,-0.529776,-0.881689,0.3144,0.760365,0.520168,-0.249457,-0.502271,-0.24266,-1.158884,-0.871319,1.531907,1.273801,-2.416507,-1.341358,0.559483,1.674215,-0.563746,2.120665,0.067926,-1.066114,-0.021709,-0.066478,-0.487702,-1.502304,-1.572511,0
119176,1362.24,0.236425,-2.409474,1.658485,1.026256,1.323488,0.81261,-0.385757,1.061375,0.374464,0.47924,-0.104372,-0.032028,1.402404,-0.322933,-0.577953,0.379504,-2.091942,0.658464,0.309665,1.380359,-0.092854,-2.499959,0.527033,0.066451,-0.261046,1.436223,-2.03813,-0.851852,0
131278,4487.25,0.826994,1.594855,-0.177938,0.533703,-0.31726,0.311183,-0.410915,-2.149397,1.233916,0.374805,1.074023,0.153294,-0.313109,-0.47964,1.021897,0.433469,0.295073,-0.797653,0.066236,0.631029,0.894755,0.572914,0.604365,-1.332144,-0.042687,0.071782,-0.300188,-1.566178,0
122409,2633.37,0.797803,-0.46655,0.519863,2.692379,-2.016385,-1.026494,-0.481695,0.098635,-0.754115,-2.060567,0.657606,-0.541725,-0.214085,-0.546228,-0.027966,2.547339,0.978037,0.260684,1.470165,1.670917,0.732939,-0.972205,1.542065,-0.732125,-1.49652,1.14154,0.465708,-0.905212,0
23419,4003.95,1.126367,0.098463,0.743312,-0.980858,-0.505726,-0.535415,-1.064633,1.407293,1.185866,-0.611728,1.090844,-0.81537,-0.797713,0.779584,-1.462602,-0.004282,0.016102,-0.290903,-1.39921,-0.290406,1.045398,-0.840647,1.778281,-0.730351,-2.150868,-1.501889,0.065795,1.139955,0
50015,4894.68,0.784033,1.120737,-1.221495,0.033115,1.176697,-0.626137,1.351838,0.232219,-0.265203,0.230316,-0.341891,-0.804657,0.571706,0.995556,0.50831,0.221642,-0.404315,-1.682727,0.167848,0.141342,0.591133,-0.167496,0.781224,0.730927,0.346972,0.051847,1.416157,-0.605926,0
122096,4199.1,-0.106062,-0.676304,-0.616452,-1.383492,0.34467,0.539053,-0.787824,0.082613,-0.370992,-2.257393,0.483399,-0.049031,-0.123336,0.894414,-1.016571,0.39633,-1.390009,-0.46108,0.35316,-0.097403,0.597383,-1.389697,-1.51463,-0.996002,0.379595,0.550705,0.17882,0.914361,0
107059,4335.1,1.221997,0.963245,-1.003661,-2.222441,0.404451,0.563597,0.490276,-0.563007,0.699559,-0.095844,1.188674,0.586137,-0.726639,0.269789,-0.653015,0.424507,-2.204879,-1.634288,-0.222619,-0.37381,-2.340006,1.331206,2.280361,0.054356,0.234342,0.112248,-1.643916,-0.58103,0
110687,2040.51,-1.071254,-2.061325,-0.536723,0.722721,1.328504,0.694632,-0.661428,1.380753,-0.341159,1.00847,-0.926146,-0.049302,-1.030911,0.368447,-0.892784,-1.233622,-0.032973,-0.659459,-0.745515,-1.029039,-0.96362,-0.823847,1.353385,-0.708545,0.52776,0.150153,-0.136728,1.441209,0
87939,2759.06,0.005852,0.550987,0.716111,0.496615,-1.036336,0.301036,-0.477224,-0.516784,0.319169,1.300246,-0.989043,-0.14486,0.377848,-0.230369,0.378217,0.818397,0.615668,-1.201598,-0.071902,0.719374,-2.627847,2.632691,0.849198,-0.191592,-0.452713,-0.24944,-0.106278,0.349053,0
149213,1270.19,1.563736,1.572242,-0.595197,-0.85459,-1.05175,-2.0592,-0.113881,-0.100149,0.225748,-0.782445,0.275204,-1.759254,0.263985,-0.137105,-0.985579,-0.917387,-0.832408,0.773825,-1.510317,0.341029,-0.819921,0.6302,-0.016673,0.945572,-0.351698,-1.194337,0.499526,-0.460742,0
105878,981.37,-1.250246,-0.580417,-0.035153,0.09303,-2.263729,-1.72586,0.545242,-0.470213,-2.083487,1.364406,-1.234942,0.867059,-1.238281,0.853974,-1.226354,0.406651,1.05541,0.300364,1.553413,-0.047238,-0.533049,-0.568294,-1.549842,-1.238845,-0.478112,-1.366479,0.847514,-0.161835,0
164899,2528.03,-0.677476,1.118882,-1.042462,-0.629268,0.877082,-0.140188,-0.259224,0.108196,0.417585,1.208117,-1.815825,-0.05139,1.227382,0.264292,-1.043372,-0.859119,-0.688888,1.538622,1.603414,0.502944,-0.116579,-0.306397,-0.560028,-2.60705,-1.810121,0.706671,0.472113,-1.441544,0
62623,2975.65,0.671747,1.833923,1.226422,-0.494207,0.562484,0.098078,-1.139205,1.425652,-1.441102,-2.147891,1.174646,-0.436626,-0.641888,-0.473166,-0.709779,-0.22245,1.084998,-0.921765,0.073311,-0.412142,-0.947733,0.148591,-0.050912,-1.33874,0.574763,-0.660616,-0.486696,-0.511024,0
75450,1697.02,0.393912,-0.254842,-0.54511,-0.320285,0.723967,1.253666,0.019081,-0.906107,-1.364882,0.115792,1.348899,0.255138,-2.224753,1.099327,0.496669,-0.470427,-0.780796,0.123276,-0.310972,0.0152,-0.352428,1.69872,-0.400903,0.417318,0.785342,-0.426339,1.380269,1.420567,0
93426,2847.65,-0.875025,-0.337528,1.522981,-0.896565,-1.183011,0.077795,-0.766672,0.112553,0.366464,0.226429,-1.18002,-0.84381,1.528634,-0.607836,0.909072,-0.24899,-2.662932,-1.102973,-1.477059,0.862032,-0.517892,0.950286,1.093456,-1.197505,0.931855,-0.660824,0.836699,0.359308,0
117845,4437.41,-0.416194,-0.898294,0.060929,-0.71665,-1.604249,-0.975949,1.543838,0.391065,0.53659,1.518795,-1.431987,-0.415859,-0.102542,0.145698,0.894748,-0.083028,0.626356,-0.631582,-0.653782,0.998647,0.345414,0.875254,-0.076521,-0.712672,-0.310786,-0.893435,-2.590475,-2.08776,0
153371,2784.05,-1.180782,-0.50973,-1.407,-0.688435,-1.319618,0.662165,-0.259945,-0.812332,1.205049,0.286385,-0.65319,0.107588,0.434471,-1.240021,-0.034756,0.372314,-0.922847,-0.399467,1.482895,1.528188,0.759126,-0.305571,-0.776666,0.453939,-0.717529,-1.462547,0.763232,-0.171084,0
43585,3604.34,0.980485,-0.81536,-0.171027,0.422879,-0.922572,-0.017252,-0.667969,-0.059016,-1.089368,1.393731,1.252808,-0.678555,1.672286,-0.945801,-0.060558,-0.096172,-1.542464,1.973647,0.008118,-1.109554,0.214208,-0.566926,0.500726,0.803903,-0.470508,1.536043,-0.885407,0.16806,0
109225,4026.77,-0.255881,-0.899111,-1.062777,-2.77422,1.553959,-0.402055,1.974801,1.85134,-0.741279,-0.780782,-0.410738,-1.645675,-1.002621,0.019105,-0.183724,0.874518,0.481593,0.36389,-0.513775,-0.962625,0.630311,0.637405,-0.829223,1.032682,-0.515502,-2.038562,-1.754725,0.750568,0
64044,4943.66,1.792156,1.198835,0.589349,-0.227629,1.000127,-1.614599,0.73889,-1.768489,0.464366,-1.598049,0.094695,-1.808472,0.479335,-0.696243,0.444152,-0.533563,-0.88937,-0.127763,0.046512,-1.151925,0.19084,1.333571,-1.631733,0.554022,-2.003465,0.687866,0.251824,-0.374851,0
109556,3016.38,0.0811,-0.789926,-0.261363,-1.087682,-0.458221,0.085187,-0.896774,-0.421201,1.224277,-0.647838,0.324922,0.445733,1.175328,-0.229151,1.119594,0.429712,-1.4129,1.07901,-0.539392,-0.648213,1.187003,-0.13803,0.509435,-1.125757,0.297142,1.088872,2.323426,-0.120048,0
2693,4034.44,-0.21974,0.258522,0.16321,-1.051553,0.299252,0.228818,-0.790914,0.25056,0.192175,1.576988,0.173848,-0.031109,-0.934511,1.21327,-0.151098,-0.832488,1.311409,0.672995,-1.576541,-0.335199,1.864147,-0.68467,-0.072498,1.606297,0.843663,0.14145,-0.053085,1.032745,0
95259,4813.28,-0.316822,0.038233,-0.369353,-0.525653,-0.678362,-0.996146,0.474183,-0.375943,-0.877999,0.925919,1.494071,-0.06647,1.460657,-0.124756,0.532636,1.78262,-0.204748,-0.056083,-0.306439,0.43706,-2.446258,-1.033296,0.156819,-0.9429,0.216617,-0.17498,-0.289038,-0.243252,0
25939,4722.1,-0.2442,1.498095,-0.555342,-0.01434,0.36428,0.744358,0.043476,2.886247,1.506417,2.322461,-0.719891,-1.161803,-1.40916,0.899849,-1.24043,0.433965,-1.435092,0.675194,-1.045075,1.164549,1.133205,-1.673508,1.376236,-0.636194,0.022548,0.232919,0.096555,-0.728698,0
152906,706.27,0.110821,-0.503156,-0.973622,-0.214412,-1.138096,0.654797,0.890176,0.548691,-0.262367,-1.443329,-0.102207,-0.020549,-0.095365,-0.780713,0.852675,-0.697172,-0.463128,-0.305759,0.428008,-0.393858,-1.289601,-0.446806,0.250984,-0.005495,-0.627254,-0.399095,2.39046,0.83574,0
18047,2032.56,2.512408,0.381148,0.836223,-1.064061,0.750251,0.048913,-0.662676,-1.044369,-0.231201,1.041322,0.232426,-0.400455,-1.075337,0.548904,0.216068,1.734525,2.132563,2.98564,0.928274,0.573973,0.185799,-0.25439,0.569194,0.278729,0.762026,0.982624,-0.268019,0.854424,0
26105,1620.63,-0.33886,0.79107,-0.173153,0.721697,-0.849703,0.011723,0.701109,-2.336759,-1.435847,0.754866,-0.048996,-0.600062,0.695843,-1.000191,-1.032582,0.518498,0.112361,1.220013,-0.712076,1.277996,0.261355,-0.020064,0.017158,1.4386,-0.087671,1.11951,0.983388,-2.160823,0
75766,435.54,-0.306353,1.48975,-0.314691,-0.902604,0.805915,0.946038,-2.238288,0.340276,0.724088,-0.285317,-1.219101,-0.075051,-0.965394,-0.249781,1.069285,-0.693585,-0.641845,-0.406593,0.194664,-0.455258,0.608436,0.541639,0.809978,-0.632791,-1.218734,0.542358,-0.398106,0.258937,0
146779,3166.57,0.065594,-0.517753,-0.198214,-0.734706,-0.427423,0.36753,-0.154442,-0.755619,0.852606,0.775928,-1.472536,0.296431,-0.617309,0.589494,-1.241218,-0.131249,0.501377,0.759242,-0.01561,-0.281297,-0.050935,-0.468768,-2.132296,0.380416,1.323174,-1.650778,-0.580699,-1.007376,0
153048,3679.79,1.090275,-0.617892,-0.678862,0.284492,-0.790076,-0.702255,-0.617179,1.288899,-0.705831,0.139965,-1.493477,1.749903,-0.878965,0.012757,-2.274915,-1.137972,-0.454339,0.54889,-0.736989,0.066115,-0.004881,1.795284,-0.774351,-0.6272,0.646674,0.675099,1.412211,0.399911,0
44262,4240.79,-1.420985,-1.061781,-0.311351,0.320369,1.612997,-0.197648,-0.455047,-0.274866,1.751207,0.460308,0.726255,0.565293,-1.201936,0.942301,0.846783,-1.13827,-0.509408,0.28311,-2.277615,-1.675621,0.343396,-1.138695,-0.386163,1.607505,1.654914,1.283439,-1.102488,0.952586,0
125117,614.76,0.455093,2.2363,0.20563,-0.6117,0.176946,0.556849,-0.102875,-0.568352,-0.587128,0.68055,-0.820403,0.857563,-0.766965,0.667514,0.385369,1.208414,-0.656369,0.514785,-1.024633,0.511298,-0.346142,0.68277,-0.479434,0.427215,1.16281,0.608225,0.746613,0.619245,0
23776,4382.34,-0.817425,1.384472,-1.034137,-2.936162,-0.322181,-2.032321,1.138504,-0.585247,0.625254,0.980109,0.469275,1.104655,-0.045332,-0.308405,-1.211018,-0.898475,0.853949,-0.812436,-0.7761,-1.204849,-1.899455,-1.219558,-0.791613,1.289268,-0.623009,0.985119,-0.34177,0.717945,0
161152,3214.98,0.553273,-0.042201,-0.889352,-0.885491,0.758178,-0.931526,-1.15404,0.986509,0.223649,0.086812,0.086743,-0.764023,-0.100216,1.296948,0.355353,-1.33757,0.194754,-0.435058,0.143298,0.789706,-0.001754,-0.850455,-0.081986,-1.152737,-0.28509,-0.729343,-0.757178,-0.660358,0
128376,3520.03,-0.49376,1.931439,1.378284,0.161888,-1.339991,0.682138,-2.188043,0.415583,-2.025556,1.777336,-0.974857,-0.320885,-0.216473,0.436305,1.169878,0.635741,1.422244,1.658691,0.24319,-0.430942,-0.748829,0.281001,-0.135679,-0.561118,1.011545,-0.47415,-0.418003,-0.457576,0
137848,4553.21,-2.304102,-0.101863,-0.362757,0.688608,1.106864,1.208878,-1.038054,1.755957,0.543903,-0.215725,-0.949899,-0.904911,-0.666543,-0.243689,0.261178,1.659728,0.306885,0.204019,1.241539,-0.510396,-0.834284,1.043674,-0.082493,0.248659,-1.175273,1.310313,-2.251309,0.592688,0
92787,3124.18,0.369578,0.72441,-0.551561,-0.079297,-0.139445,1.021049,1.022436,-0.215107,0.454125,1.883758,0.134013,-0.681822,-0.356033,0.145766,2.43855,1.157286,1.5276,-0.700251,-1.03338,-0.978654,-0.931568,-0.279543,0.200459,1.305096,1.655893,0.665749,-1.050093,0.070935,0
127948,1679.99,0.361145,0.010172,-1.343872,-0.478986,0.600788,0.893293,-1.644991,0.862279,-1.766383,-1.127844,0.077685,-0.428242,-1.585586,0.090918,-0.851014,2.291127,0.650087,-0.140182,-0.819842,0.540999,-1.971254,0.084614,0.497791,0.992271,0.327472,-0.247221,0.134012,-1.543435,0
