age,income,education,work_experience,city_size,credit_score,dependents,homeowner,loan_approved,noise_feature_1,noise_feature_2,noise_feature_3
36,98850.33425978632,High School,16,Medium,850.0,1,1,1,0.7331020617774338,-1.9405590047626549,-0.2088290484466722
37,59596.14782477819,Master,14,Small,841.8946112049589,1,0,1,0.2573091041367319,-0.9708828721438478,0.06920400323530483
74,50961.30688520292,High School,50,Medium,850.0,0,0,1,1.286398085830464,0.23409529717110564,-1.9667442453840378
35,20007.432992136273,Bachelor,13,Medium,341.96426156514406,1,0,0,1.7734473394018686,0.89054879171221,-0.6922324667755859
64,27586.7233539599,Bachelor,45,Large,602.1670412547745,2,1,1,0.1995706895180897,0.9048470371871036,0.1352407412533375
58,62209.592678803005,Master,36,Medium,850.0,1,0,1,0.15763596527298554,1.9628369551041487,-0.159919730135544
66,47995.01474147003,Bachelor,43,Small,850.0,2,0,1,0.3201600117299804,-0.6914610626455621,2.177345485793298
31,61308.1766384218,Bachelor,10,Medium,712.4600076162285,1,0,1,-0.10552532806532919,-0.6436341797853495,1.2587176210540754
32,50455.66693023524,High School,10,Medium,613.3147611567434,1,0,1,-0.4002804790096892,-0.025328150660170155,0.139595024774993
48,63700.79872672213,Bachelor,20,Small,850.0,1,1,1,1.0483360942807385,-1.67597358222095,-1.0224991317277736
18,20000.0,Bachelor,0,Medium,322.02062842500504,1,0,0,-0.3989296949996765,-0.0030752268009296845,-0.49493441551827644
70,35325.381998291465,PhD,49,Large,636.0553708944087,1,1,1,-0.4566047775607687,-0.1955048510156436,0.6581348926913176
71,44239.52198841616,High School,49,Small,748.0296861097218,3,0,1,0.8983702541906208,0.7917178585252849,0.07662113501750062
71,33264.2374734897,High School,52,Medium,677.9550096918243,2,1,1,0.9751095905173741,0.9615205985610688,1.276104181985889
20,38016.95134946041,High School,2,Medium,481.3483257161297,2,0,0,2.3334715358969236,0.3572735620424615,0.0687034027240177
33,51922.77656503198,High School,13,Small,686.8242595155464,0,0,1,1.2196638509424194,0.0028743708459547696,0.11583414095460469
40,47943.86661202868,Master,15,Medium,611.4724757861649,1,0,1,0.8270276008308057,0.3640154414639621,1.6242121634124336
74,63160.13402567364,High School,50,Medium,850.0,3,0,1,0.971344228736389,-0.7928278692059905,-1.0965640647330295
28,41326.2129978427,Bachelor,9,Large,517.3935952349049,0,0,1,-0.14788360602365075,-0.08267688880249133,1.7338575434182968
29,35490.53409274357,High School,1,Small,441.5894595979192,2,1,0,0.5622150368983928,0.016766018872244066,0.7696328130471406
27,32692.99586804522,High School,5,Large,461.38015625988373,2,0,0,0.609641932500437,-0.07508521099289293,3.2354702030852853
49,36596.866982293155,Bachelor,28,Small,605.3189883385475,1,0,1,-0.5420720265396033,-0.17102596983081836,-0.7014323706704181
33,48480.32365314708,High School,6,Large,689.8878984442697,1,0,1,-0.048944402943252543,-0.6212691875503067,1.6294037701102353
25,21687.702072859298,High School,4,Medium,300.0,1,0,0,0.9523924063654711,-1.025602609246051,0.13387187566579298
55,49926.739382723325,Bachelor,36,Large,786.0259156761623,1,1,1,-0.01850927951423524,-0.20509025668425265,-0.18558420060248618
29,34209.21252393648,Bachelor,3,Small,408.6583658179353,2,0,0,0.6115715502997575,0.5943496613479781,0.3049022368011178
41,52218.55798520389,High School,24,Medium,713.4427959914127,2,1,1,0.8967974826053006,-1.7374049600394366,0.12521474611205508
45,33527.230034150285,PhD,20,Small,583.4561920912856,0,0,1,0.850143399158207,-0.4972816534504563,-0.7789159512900271
70,24488.284257506268,Bachelor,50,Large,622.2839039310193,1,1,1,1.730650301681981,2.0690960538950685,-0.13163786715211978
25,29015.06383283664,Master,3,Medium,442.89232812679853,0,1,0,-0.5812815021264056,-0.19297676774312045,0.30710668467254304
75,38957.32049019153,High School,53,Medium,804.7919947644318,0,0,1,1.6425186064864346,0.151349752452347,-0.425155615581726
45,73563.58071226176,High School,19,Large,850.0,2,0,1,0.4742762861027912,1.8387288136708329,0.5404414873025281
53,45923.44788270654,High School,35,Medium,749.0207507482137,2,1,1,0.8340480484750992,0.3194352729217999,-0.29584241486487395
43,57471.156811965775,High School,22,Large,850.0,0,0,1,0.6969517198219655,0.3422685249124882,0.45834529850381417
25,25775.673139885213,Bachelor,8,Medium,359.4000989185607,2,0,0,0.6463536851601984,-0.9101466740563816,0.33771613223083463
75,35768.279706096786,Master,49,Large,801.6926978558695,2,0,1,-0.6373710179711651,0.3128233862431889,0.45133236571150387
77,41864.051286582384,Bachelor,54,Medium,847.4641606429088,3,0,1,0.7972856591604187,-0.014797084688189598,-1.348713842208203
67,41046.73035489452,High School,46,Medium,732.1511319318029,0,0,0,-1.4388314183678053,0.9249134943251714,1.0970828087219426
45,49594.380301294004,Bachelor,23,Small,711.8000279540595,1,0,1,2.0952660564375973,1.2773227646784486,-0.8660385948129895
45,62100.5875603894,High School,25,Large,850.0,1,1,1,0.38181954994458805,0.03031191004750396,-0.1858533951401954
54,22682.6453643491,Bachelor,31,Medium,537.834703345071,1,0,0,1.159970666641481,0.3820959521840109,-0.6458404203720501
58,55568.572656077806,Bachelor,42,Medium,850.0,0,1,1,0.6818173582971742,-1.8898743512440779,0.07134847001112067
53,65322.60948858426,Master,31,Large,850.0,0,0,1,0.036585008966342834,-2.2356518297380124,-0.11112337350698906
44,60822.55386501985,PhD,13,Small,724.122888562092,1,1,1,-0.5407495649382028,1.0931921897896302,0.6511931065471808
71,41527.62689858605,High School,49,Large,803.8849669318015,1,1,1,-0.730337234011888,-2.4948969142401944,0.043883037010943024
34,34934.35864123301,Bachelor,16,Large,422.71870016014543,0,1,1,0.7793665143778102,0.3273362673549973,-0.3916851781606627
26,24406.144561908593,Master,1,Large,305.7624602715812,0,1,0,0.7269921150487964,-0.17365517458836738,-1.7974081998867468
50,41108.47539819309,Master,25,Large,640.9608942468469,0,1,1,0.5584484838729614,1.231352659618168,0.8843234657996477
70,56207.341993220834,Bachelor,45,Medium,850.0,1,1,1,-0.11776619984627364,-0.035175264305880354,0.5175361771957289
37,43042.85913390149,Master,12,Small,631.3050127291895,4,0,1,0.41323591510557117,1.8022536628176122,0.9251241851217942
30,55553.12206279519,High School,7,Large,690.7218106470888,2,0,1,-0.4228533983407187,-0.20389842383320533,-0.18539354668469457
45,60858.90859298855,Master,26,Medium,850.0,0,1,1,-0.6808226773719577,1.1463489019339046,0.35693292221320616
65,21287.994627349995,High School,48,Small,457.49406961246626,0,0,0,-0.27732476564192987,-1.4982364295039539,-0.6533920779301551
46,66141.24942680387,Bachelor,17,Large,850.0,1,1,1,-0.23333032725571268,-2.3020376530872078,-0.7448032984852608
30,75471.98214613502,Master,7,Medium,850.0,1,1,1,1.464202631182478,-0.028212160268631443,-0.2836016105288141
63,57334.58512824902,High School,42,Large,850.0,2,0,1,-1.3650300479038122,-1.4005963702561952,0.9218069222191294
52,37169.89031495131,Bachelor,31,Large,666.4007234233493,3,1,1,-0.03303090898673843,-0.05992649760402471,-0.2747740738272879
78,42228.810601496036,High School,62,Large,766.5586769952831,1,0,1,0.6323463827421034,-0.4131955842118296,-0.054085926307481005
23,42940.17073541133,PhD,0,Large,521.0011931039634,3,0,0,1.9855345078343805,0.605143279955362,0.24244482187983118
35,53250.55101399408,Master,5,Large,732.8729931839594,0,0,1,-0.6074342260785449,-1.064373967676463,0.02534269819039109
68,37664.76720966218,Bachelor,52,Large,606.7196351287713,1,0,1,-1.1159177072462396,0.4246539684493019,1.0143372366233212
22,44352.38161399627,Bachelor,2,Medium,572.7705787345774,0,0,1,0.7229986580384247,0.8639493370024401,-0.748068252087738
64,59138.737114590745,Master,40,Small,850.0,2,1,1,0.16485801047263063,-0.20570500072019013,0.09974283414517371
42,56719.322637999845,High School,21,Large,710.5101902460865,1,0,1,-0.2207980831332786,0.4782310761114797,0.4742277735673192
19,40128.43613079377,Bachelor,0,Large,480.5332138936871,0,0,0,0.437627893798131,-0.9785689049623084,-1.6422794007759929
27,21120.539394334603,Bachelor,3,Medium,420.8383847687034,2,0,0,0.8618442070599982,-0.3826554094715532,0.2660494363723319
73,61887.107700779336,High School,51,Small,850.0,3,0,1,0.7370399696387667,-1.3420704282604954,1.3420242545124652
47,70114.80238900596,High School,26,Medium,850.0,3,0,1,0.3017266642206258,2.3387725310478285,-0.3504908086585306
67,39129.12920401087,High School,51,Small,775.839257796333,0,1,1,1.3168054722841962,1.2287938789105153,-1.085041660835581
76,26446.054564669215,High School,57,Large,734.6878015273173,2,1,0,0.19739523526427755,1.6601192775603737,0.46703329754846307
62,58835.33462187437,Master,45,Large,850.0,0,0,1,0.04312088497064878,1.2144389405169476,0.1794872767035154
22,42323.45054421645,Bachelor,0,Small,512.8750552310632,4,0,0,0.7138917020931284,-0.663159240632383,1.522446725263404
72,27324.163347098933,Bachelor,49,Medium,682.6685540196859,2,1,1,-1.2605296229439318,-1.5345213314258503,0.4376679532987646
73,59278.69264649989,High School,52,Small,850.0,3,1,1,0.6157552896451164,-0.4240731090141809,-0.9435470964829495
50,25795.15725890556,High School,22,Large,461.55063968810845,0,0,0,-0.30321893177455866,0.47530687402973515,-0.9887482033289855
71,42354.16614999106,High School,53,Medium,751.5383488505485,1,0,1,-1.3299853909380148,-0.29025275583995885,0.8598190896544985
18,45261.542813968656,Master,0,Medium,558.2319072426055,1,0,0,0.425184479961616,-2.234793605750247,0.356911825358322
35,57130.83717391,Bachelor,12,Medium,723.8285816185559,0,1,1,-0.4582725072937905,0.7470749563185657,-0.05821943554665704
49,47486.7783804688,Master,26,Small,701.1190214332923,0,0,1,-1.6144842886299493,-1.5982099092234943,0.1723882044705576
64,41824.2877643913,Bachelor,46,Medium,686.8770869116529,0,0,1,-0.8711399490827468,-0.42233995332238666,0.44193588798087297
66,28643.059861227674,Bachelor,42,Small,688.1989244224173,1,0,0,1.6896513172037129,1.7437843562138007,0.37281992584417667
